trial_id,hidden_dims,output,MSE,RMSE,MAE,R2,MaxAbsErr,MeanRelErr%,P95RelErr%,P99RelErr%,MeanBias,StdErr
448,"[128, 256, 512, 256, 128]",Torque,0.001734,0.041644,0.032810,0.998201,0.147715,49.969406,41.671530,186.331766,0.012921,0.039589
184,"[64, 128, 128, 64]",Fx,0.002101,0.045840,0.034660,0.997855,0.252623,16.176291,41.031899,182.856855,-0.005047,0.045561
184,"[64, 128, 128, 64]",Fy,0.043607,0.208822,0.150002,0.953215,1.351275,86.328850,222.977354,1076.004698,-0.012066,0.208473
184,"[64, 128, 128, 64]",Fz,0.003680,0.060667,0.048204,0.996445,0.247828,30.530445,80.559261,292.589288,0.001599,0.060646
184,"[64, 128, 128, 64]",Torque,0.002172,0.046603,0.036602,0.997747,0.190578,84.531639,57.228446,325.337538,-0.002267,0.046548
384,"[64, 128, 256, 128, 64]",Fx,0.001769,0.042062,0.030821,0.998194,0.223906,10.686655,30.292766,122.594892,-0.019529,0.037254
384,"[64, 128, 256, 128, 64]",Fy,0.045857,0.214142,0.152364,0.950801,1.476052,98.524857,237.301662,1210.385200,-0.003231,0.214118
384,"[64, 128, 256, 128, 64]",Fz,0.002696,0.051923,0.038572,0.997396,0.261757,21.425901,55.825762,280.090737,-0.004299,0.051745
384,"[64, 128, 256, 128, 64]",Torque,0.001240,0.035219,0.028177,0.998713,0.128174,39.169487,33.682094,286.381388,0.005277,0.034822
189,"[64, 128, 128, 64]",Fx,0.001745,0.041773,0.034063,0.998219,0.168655,14.399961,34.100801,164.326452,0.013417,0.039560
189,"[64, 128, 128, 64]",Fy,0.044729,0.211492,0.153050,0.952011,1.450415,97.794968,235.663921,1414.888575,-0.002938,0.211472
189,"[64, 128, 128, 64]",Fz,0.003193,0.056503,0.042853,0.996916,0.292782,23.801374,81.469164,306.571373,-0.010229,0.055569
189,"[64, 128, 128, 64]",Torque,0.001900,0.043592,0.035947,0.998029,0.136628,72.721336,45.735833,199.337443,0.022500,0.037336
268,"[64, 128, 256, 128]",Fx,0.001998,0.044704,0.034999,0.997960,0.284001,11.926694,35.929242,117.128676,0.003040,0.044600
268,"[64, 128, 256, 128]",Fy,0.043322,0.208139,0.150021,0.953521,1.265301,100.072556,227.151856,1127.097550,0.006020,0.208052
268,"[64, 128, 256, 128]",Fz,0.003719,0.060980,0.046975,0.996408,0.274774,24.544172,71.251897,356.326683,0.003583,0.060875
268,"[64, 128, 256, 128]",Torque,0.002528,0.050282,0.038954,0.997378,0.216472,69.790817,55.517462,285.355233,-0.006923,0.049803
561,"[128, 256, 256, 128, 64]",Fx,0.001385,0.037219,0.028722,0.998586,0.180266,9.716623,26.584795,104.273230,-0.002591,0.037129
561,"[128, 256, 256, 128, 64]",Fy,0.046518,0.215680,0.154178,0.950091,1.129415,123.586479,234.653288,1318.995885,-0.005459,0.215611
561,"[128, 256, 256, 128, 64]",Fz,0.002372,0.048704,0.037205,0.997709,0.267555,25.347496,68.465651,272.931986,0.007349,0.048146
561,"[128, 256, 256, 128, 64]",Torque,0.001293,0.035956,0.027987,0.998659,0.143065,48.967533,33.864882,171.867181,-0.002864,0.035842
241,"[64, 128, 256, 128]",Fx,0.002413,0.049127,0.038980,0.997536,0.204748,17.282036,34.356540,190.440982,0.004356,0.048934
241,"[64, 128, 256, 128]",Fy,0.043376,0.208269,0.150308,0.953463,1.485370,79.928268,218.104805,1015.821866,-0.007163,0.208145
241,"[64, 128, 256, 128]",Fz,0.003401,0.058317,0.046432,0.996715,0.235185,25.416466,68.721022,264.197998,0.013888,0.056639
241,"[64, 128, 256, 128]",Torque,0.002393,0.048916,0.039179,0.997518,0.154863,79.404289,40.951256,238.344959,0.017784,0.045568
157,"[64, 128, 128, 64]",Fx,0.003121,0.055865,0.043844,0.996814,0.246437,13.584196,38.012649,137.292319,-0.004186,0.055708
157,"[64, 128, 128, 64]",Fy,0.042127,0.205248,0.146806,0.954803,1.150342,100.951653,203.797927,1316.317008,0.000288,0.205248
157,"[64, 128, 128, 64]",Fz,0.003646,0.060379,0.045651,0.996479,0.320997,24.185728,69.155686,314.686948,-0.010040,0.059538
157,"[64, 128, 128, 64]",Torque,0.002698,0.051944,0.040982,0.997201,0.184380,88.403114,41.648280,226.412495,-0.000721,0.051939
501,"[64, 128, 256, 256, 128]",Fx,0.001467,0.038307,0.029602,0.998502,0.207291,12.027575,33.193368,148.761287,0.001871,0.038262
501,"[64, 128, 256, 256, 128]",Fy,0.045669,0.213703,0.154137,0.951002,1.199697,96.287849,233.121666,1335.174301,-0.011748,0.213380
501,"[64, 128, 256, 256, 128]",Fz,0.002865,0.053523,0.040399,0.997233,0.269696,22.325724,63.538857,258.138324,-0.021215,0.049139
501,"[64, 128, 256, 256, 128]",Torque,0.001603,0.040042,0.031044,0.998337,0.199422,147.240356,42.549160,265.742676,0.002890,0.039937
362,"[256, 512, 512, 256]",Fx,0.001638,0.040473,0.031675,0.998328,0.214824,12.837766,33.395378,147.213051,0.003485,0.040323
362,"[256, 512, 512, 256]",Fy,0.043857,0.209420,0.151835,0.952946,1.147187,94.518814,221.553056,1395.597441,0.002396,0.209407
362,"[256, 512, 512, 256]",Fz,0.003964,0.062963,0.049321,0.996171,0.250208,25.330160,81.895433,296.486004,0.005308,0.062739
362,"[256, 512, 512, 256]",Torque,0.002155,0.046426,0.035617,0.997764,0.202060,51.871445,42.774584,222.979015,0.002453,0.046361
470,"[128, 256, 512, 256, 128]",Fx,0.002173,0.046611,0.037254,0.997782,0.235892,16.882914,43.261009,181.907460,0.010156,0.045491
470,"[128, 256, 512, 256, 128]",Fy,0.043929,0.209593,0.150779,0.952869,1.192887,90.133911,244.583163,1227.748826,0.006252,0.209499
470,"[128, 256, 512, 256, 128]",Fz,0.003619,0.060158,0.045479,0.996505,0.285872,29.290022,75.285123,290.521107,-0.011394,0.059069
470,"[128, 256, 512, 256, 128]",Torque,0.001909,0.043690,0.034595,0.998020,0.173394,112.946991,47.604060,325.145354,0.008813,0.042792
350,"[256, 512, 512, 256]",Fx,0.001913,0.043739,0.034939,0.998047,0.248678,10.891506,28.925611,167.713109,0.002490,0.043668
350,"[256, 512, 512, 256]",Fy,0.044175,0.210179,0.148600,0.952605,1.368807,122.441406,218.940184,1404.444310,-0.009387,0.209970
350,"[256, 512, 512, 256]",Fz,0.003399,0.058299,0.046349,0.996717,0.230202,20.865124,63.819079,244.933362,0.012751,0.056887
350,"[256, 512, 512, 256]",Torque,0.002145,0.046310,0.036759,0.997776,0.266158,47.289200,39.965418,234.739749,0.003582,0.046172
317,"[128, 256, 512, 256]",Fx,0.001903,0.043625,0.034718,0.998057,0.156523,12.507124,32.296036,129.454090,0.001797,0.043588
317,"[128, 256, 512, 256]",Fy,0.044609,0.211208,0.152833,0.952140,1.522556,113.857941,222.150883,1216.108823,-0.012629,0.210830
317,"[128, 256, 512, 256]",Fz,0.003435,0.058606,0.044991,0.996683,0.230835,21.404488,73.300207,253.321929,-0.009296,0.057864
317,"[128, 256, 512, 256]",Torque,0.001700,0.041229,0.032766,0.998237,0.195810,39.162788,42.859673,189.612173,0.002312,0.041164
104,"[256, 512, 256]",Fx,0.002247,0.047404,0.036252,0.997706,0.227957,13.254882,40.415740,169.032602,-0.010966,0.046118
104,"[256, 512, 256]",Fy,0.044229,0.210307,0.153399,0.952547,1.259511,110.861069,199.340483,1264.744007,-0.007373,0.210178
104,"[256, 512, 256]",Fz,0.003393,0.058251,0.044717,0.996723,0.234440,21.437151,67.042514,254.820400,-0.000641,0.058248
104,"[256, 512, 256]",Torque,0.001783,0.042224,0.032929,0.998151,0.175396,32.782017,46.600440,154.087056,-0.010192,0.040975
444,"[128, 256, 512, 256, 128]",Fx,0.001415,0.037611,0.028151,0.998556,0.146085,13.985538,27.401732,175.286521,-0.010575,0.036093
444,"[128, 256, 512, 256, 128]",Fy,0.045602,0.213545,0.150759,0.951075,1.376622,132.150391,204.132446,1116.913032,0.003595,0.213515
444,"[128, 256, 512, 256, 128]",Fz,0.002822,0.053124,0.039579,0.997274,0.271502,22.366508,58.628881,250.162169,-0.008845,0.052382
444,"[128, 256, 512, 256, 128]",Torque,0.001815,0.042602,0.032291,0.998118,0.197789,48.432129,38.110036,230.363584,-0.006863,0.042046
259,"[64, 128, 256, 128]",Fx,0.002320,0.048164,0.037069,0.997632,0.224009,11.584061,28.727579,120.126400,-0.005050,0.047899
259,"[64, 128, 256, 128]",Fy,0.043672,0.208978,0.150069,0.953145,1.436916,131.481857,242.068301,1638.729249,0.003409,0.208950
259,"[64, 128, 256, 128]",Fz,0.003079,0.055489,0.042172,0.997026,0.322175,20.487717,60.193555,283.406037,-0.003547,0.055375
259,"[64, 128, 256, 128]",Torque,0.002603,0.051023,0.038847,0.997300,0.240469,55.410255,36.988094,204.091240,-0.009477,0.050135
135,"[256, 512, 256]",Fx,0.001632,0.040394,0.031600,0.998334,0.217625,12.422075,33.056923,166.558031,-0.003069,0.040277
135,"[256, 512, 256]",Fy,0.045533,0.213384,0.154741,0.951149,1.293318,105.181030,248.815471,1482.782506,0.004607,0.213334
135,"[256, 512, 256]",Fz,0.002910,0.053945,0.041922,0.997189,0.223884,23.242296,64.104544,188.858691,-0.003203,0.053850
135,"[256, 512, 256]",Torque,0.001603,0.040034,0.031159,0.998338,0.223209,63.859581,33.626049,256.455624,-0.003076,0.039916
361,"[256, 512, 512, 256]",Fx,0.002313,0.048089,0.037802,0.997639,0.255367,13.251947,39.469783,181.701432,-0.006439,0.047656
361,"[256, 512, 512, 256]",Fy,0.043445,0.208433,0.148888,0.953389,1.468145,110.376106,235.678716,1078.051431,0.013837,0.207974
361,"[256, 512, 512, 256]",Fz,0.003668,0.060565,0.047389,0.996457,0.234804,22.357883,73.496995,271.331745,-0.002047,0.060530
361,"[256, 512, 512, 256]",Torque,0.002285,0.047804,0.038249,0.997630,0.192759,73.438507,45.342500,279.526548,0.005705,0.047463
236,"[128, 256, 256, 128]",Fx,0.001978,0.044478,0.034954,0.997981,0.222594,15.068876,32.714621,157.214101,0.009999,0.043340
236,"[128, 256, 256, 128]",Fy,0.044180,0.210191,0.152548,0.952600,1.344461,95.086922,221.860718,1449.102622,0.004173,0.210150
236,"[128, 256, 256, 128]",Fz,0.003110,0.055764,0.043399,0.996997,0.265496,27.546734,64.495658,287.835135,0.010755,0.054717
236,"[128, 256, 256, 128]",Torque,0.002443,0.049429,0.039804,0.997466,0.171890,97.960533,50.466835,317.328053,0.020596,0.044934
17,"[64, 128, 64]",Fx,0.002145,0.046311,0.035865,0.997811,0.197666,18.106936,53.357529,301.535289,-0.011773,0.044790
17,"[64, 128, 64]",Fy,0.043156,0.207740,0.149840,0.953698,1.296998,110.161522,201.866296,1065.825262,0.006362,0.207643
17,"[64, 128, 64]",Fz,0.004081,0.063880,0.048962,0.996059,0.287809,27.926027,85.923934,347.541412,-0.011612,0.062816
17,"[64, 128, 64]",Torque,0.002339,0.048368,0.037240,0.997573,0.202174,42.345898,61.215912,360.078986,-0.015514,0.045812
217,"[128, 256, 256, 128]",Fx,0.002252,0.047455,0.037556,0.997701,0.180694,14.234646,40.540004,207.721211,-0.011549,0.046028
217,"[128, 256, 256, 128]",Fy,0.042874,0.207061,0.148878,0.954001,1.439548,94.514084,203.292948,1142.237048,0.006645,0.206955
217,"[128, 256, 256, 128]",Fz,0.004336,0.065847,0.049015,0.995812,0.364432,25.494158,85.144709,365.105485,-0.024911,0.060953
217,"[128, 256, 256, 128]",Torque,0.002260,0.047542,0.037426,0.997656,0.157119,28.362272,47.602733,272.655666,-0.012930,0.045750
156,"[64, 128, 128, 64]",Fx,0.001798,0.042400,0.033312,0.998165,0.194373,15.103396,43.109028,186.242282,-0.002872,0.042303
156,"[64, 128, 128, 64]",Fy,0.044146,0.210110,0.151514,0.952636,1.245503,101.911545,254.985448,1135.201104,-0.019199,0.209231
156,"[64, 128, 128, 64]",Fz,0.003577,0.059810,0.046112,0.996545,0.264185,25.380219,88.355826,348.177805,0.000172,0.059810
156,"[64, 128, 128, 64]",Torque,0.002215,0.047069,0.036506,0.997702,0.181816,45.010143,57.664740,354.028336,-0.002797,0.046986
253,"[64, 128, 256, 128]",Fx,0.001960,0.044267,0.035385,0.998000,0.177291,11.841903,38.383202,156.324816,0.003081,0.044160
253,"[64, 128, 256, 128]",Fy,0.044420,0.210761,0.149912,0.952342,1.425869,106.354797,224.360721,1418.711733,0.018541,0.209943
253,"[64, 128, 256, 128]",Fz,0.003248,0.056993,0.044081,0.996863,0.209651,23.196661,81.732673,306.668340,-0.005323,0.056744
253,"[64, 128, 256, 128]",Torque,0.002141,0.046269,0.036596,0.997779,0.183674,35.983459,41.722146,176.259106,-0.001742,0.046236
403,"[64, 128, 256, 128, 64]",Fx,0.002295,0.047907,0.037250,0.997657,0.266749,15.324775,40.399096,150.632659,-0.001444,0.047885
403,"[64, 128, 256, 128, 64]",Fy,0.044320,0.210523,0.148682,0.952450,1.535614,112.782219,221.575959,1314.611510,-0.019906,0.209580
403,"[64, 128, 256, 128, 64]",Fz,0.003175,0.056344,0.043003,0.996934,0.290188,20.489162,65.827828,259.874655,-0.006091,0.056014
403,"[64, 128, 256, 128, 64]",Torque,0.001981,0.044510,0.034917,0.997945,0.197609,91.980515,50.144742,289.689067,-0.008916,0.043607
476,"[128, 256, 512, 256, 128]",Fx,0.002461,0.049606,0.038611,0.997488,0.234360,14.080024,37.776998,174.642535,0.000738,0.049601
476,"[128, 256, 512, 256, 128]",Fy,0.044174,0.210176,0.149926,0.952606,1.479512,114.365181,244.857679,1294.798953,0.011376,0.209868
476,"[128, 256, 512, 256, 128]",Fz,0.003572,0.059769,0.046967,0.996550,0.258988,27.239315,80.130823,321.094310,0.014786,0.057911
476,"[128, 256, 512, 256, 128]",Torque,0.001567,0.039580,0.031257,0.998375,0.185896,41.650009,41.323324,306.671516,0.003253,0.039446
52,"[128, 256, 128]",Fx,0.002252,0.047457,0.038520,0.997701,0.187934,13.327800,32.214148,122.135727,0.006665,0.046986
52,"[128, 256, 128]",Fy,0.043788,0.209255,0.151535,0.953021,1.234034,117.723099,211.446587,1339.441975,0.012910,0.208857
52,"[128, 256, 128]",Fz,0.003634,0.060284,0.047080,0.996490,0.272003,24.565126,65.871467,321.895276,-0.004326,0.060128
52,"[128, 256, 128]",Torque,0.002107,0.045904,0.037263,0.997814,0.158629,56.541245,42.600451,226.979078,0.001068,0.045892
521,"[64, 128, 256, 256, 128]",Fx,0.002058,0.045361,0.035776,0.997900,0.224005,15.601768,43.929570,181.529725,-0.001668,0.045330
521,"[64, 128, 256, 256, 128]",Fy,0.044111,0.210025,0.151235,0.952674,1.185051,107.917099,249.308878,1314.067826,-0.002970,0.210004
521,"[64, 128, 256, 256, 128]",Fz,0.003559,0.059660,0.046261,0.996562,0.302224,29.281771,76.346963,291.396566,0.009645,0.058876
521,"[64, 128, 256, 256, 128]",Torque,0.002057,0.045359,0.035898,0.997866,0.183340,80.911407,47.620522,241.063872,0.008411,0.044572
427,"[64, 128, 256, 128, 64]",Fx,0.002033,0.045086,0.035903,0.997925,0.208573,18.194962,37.917882,227.272951,0.005881,0.044701
427,"[64, 128, 256, 128, 64]",Fy,0.044063,0.209913,0.150984,0.952725,1.166113,103.067093,252.388141,1328.376001,-0.012041,0.209567
427,"[64, 128, 256, 128, 64]",Fz,0.003355,0.057923,0.044918,0.996759,0.239144,26.234903,84.268083,285.391866,-0.003568,0.057813
427,"[64, 128, 256, 128, 64]",Torque,0.002335,0.048319,0.038603,0.997578,0.182232,63.558739,63.295134,304.705478,-0.002880,0.048234
563,"[128, 256, 256, 128, 64]",Fx,0.003476,0.058961,0.047289,0.996451,0.208734,18.493708,47.348335,243.432328,0.015944,0.056764
563,"[128, 256, 256, 128, 64]",Fy,0.042253,0.205554,0.147061,0.954668,1.505592,125.258461,197.597522,1145.669446,0.012276,0.205187
563,"[128, 256, 256, 128, 64]",Fz,0.003540,0.059502,0.047362,0.996580,0.246070,28.325108,74.186183,365.079586,0.015033,0.057572
563,"[128, 256, 256, 128, 64]",Torque,0.002518,0.050182,0.040402,0.997388,0.166607,78.404427,52.407446,288.941942,0.016283,0.047466
302,"[128, 256, 512, 256]",Fx,0.002307,0.048031,0.037313,0.997645,0.224541,11.710032,26.511852,133.906839,-0.003695,0.047889
302,"[128, 256, 512, 256]",Fy,0.044086,0.209967,0.150660,0.952701,1.719080,110.843254,253.910152,1328.157528,0.009898,0.209734
302,"[128, 256, 512, 256]",Fz,0.003403,0.058339,0.045819,0.996713,0.255057,20.721582,63.307339,238.826682,-0.003001,0.058262
302,"[128, 256, 512, 256]",Torque,0.001994,0.044658,0.033807,0.997931,0.207682,42.876499,36.619414,173.378575,-0.006304,0.044211
113,"[256, 512, 256]",Fx,0.002815,0.053052,0.041206,0.997127,0.272913,13.156918,35.913872,109.353810,-0.000850,0.053045
113,"[256, 512, 256]",Fy,0.042955,0.207255,0.149265,0.953915,1.223476,101.304710,207.907073,1015.393014,0.002203,0.207243
113,"[256, 512, 256]",Fz,0.004216,0.064933,0.051259,0.995928,0.268905,23.673975,66.763994,241.223388,0.008888,0.064322
113,"[256, 512, 256]",Torque,0.001809,0.042533,0.033889,0.998124,0.150509,67.016930,35.292349,210.886541,0.002004,0.042486
84,"[128, 256, 128]",Fx,0.001659,0.040725,0.031739,0.998307,0.183112,13.589493,39.107404,143.515571,-0.001328,0.040704
84,"[128, 256, 128]",Fy,0.045351,0.212957,0.154615,0.951344,1.222270,92.215614,225.046976,1245.954780,-0.004571,0.212908
84,"[128, 256, 128]",Fz,0.003187,0.056453,0.043796,0.996922,0.232362,26.628586,75.103959,336.285812,0.005203,0.056213
84,"[128, 256, 128]",Torque,0.001610,0.040122,0.031822,0.998330,0.156737,45.207478,50.796227,197.312722,-0.000573,0.040118
414,"[64, 128, 256, 128, 64]",Fx,0.002279,0.047742,0.037273,0.997673,0.164282,13.154829,38.214887,169.845328,-0.011235,0.046401
414,"[64, 128, 256, 128, 64]",Fy,0.044754,0.211552,0.153313,0.951984,1.256271,104.459167,222.133047,1723.834204,0.016461,0.210910
414,"[64, 128, 256, 128, 64]",Fz,0.002980,0.054587,0.041490,0.997122,0.251161,21.693295,60.180892,236.465692,-0.006457,0.054203
414,"[64, 128, 256, 128, 64]",Torque,0.001875,0.043301,0.033307,0.998055,0.171032,47.326313,40.029763,306.367648,-0.009184,0.042316
388,"[64, 128, 256, 128, 64]",Fx,0.002124,0.046084,0.036220,0.997832,0.235972,14.075638,32.782737,201.882328,-0.006361,0.045642
388,"[64, 128, 256, 128, 64]",Fy,0.043094,0.207591,0.147770,0.953765,1.326695,114.401787,207.686829,1368.535446,0.009385,0.207379
388,"[64, 128, 256, 128, 64]",Fz,0.004742,0.068862,0.051855,0.995420,0.332376,25.660252,72.685373,325.293981,-0.012822,0.067658
388,"[64, 128, 256, 128, 64]",Torque,0.001940,0.044045,0.033960,0.997988,0.196012,76.017899,52.445304,242.188471,-0.011826,0.042427
524,"[64, 128, 256, 256, 128]",Fx,0.002461,0.049605,0.039204,0.997488,0.216881,13.765432,40.148413,209.200400,0.000297,0.049604
524,"[64, 128, 256, 256, 128]",Fy,0.043935,0.209607,0.150226,0.952863,1.216911,112.115860,224.440231,1196.519404,-0.012759,0.209218
524,"[64, 128, 256, 256, 128]",Fz,0.003271,0.057192,0.045387,0.996841,0.233790,25.403526,70.254165,294.022440,0.011285,0.056068
524,"[64, 128, 256, 256, 128]",Torque,0.002242,0.047354,0.037782,0.997674,0.186414,119.597214,56.679473,238.803157,0.002891,0.047266
571,"[128, 256, 256, 128, 64]",Fx,0.002313,0.048093,0.038271,0.997639,0.215705,15.355710,39.105383,164.258426,-0.000274,0.048092
571,"[128, 256, 256, 128, 64]",Fy,0.044047,0.209873,0.150209,0.952743,1.373592,91.975410,246.990812,1494.987406,0.004014,0.209835
571,"[128, 256, 256, 128, 64]",Fz,0.003606,0.060046,0.046645,0.996518,0.225012,22.228785,71.534409,250.619361,-0.004496,0.059877
571,"[128, 256, 256, 128, 64]",Torque,0.001949,0.044143,0.034570,0.997979,0.204442,46.925430,37.868805,238.544297,-0.001435,0.044120
295,"[128, 256, 512, 256]",Fx,0.002120,0.046048,0.035710,0.997835,0.187407,13.961439,30.443771,163.529065,-0.002028,0.046004
295,"[128, 256, 512, 256]",Fy,0.043861,0.209431,0.152893,0.952942,1.403826,124.770874,198.531925,1179.652070,0.017400,0.208707
295,"[128, 256, 512, 256]",Fz,0.004230,0.065041,0.050457,0.995914,0.259962,27.682444,78.684173,288.929889,-0.012988,0.063731
295,"[128, 256, 512, 256]",Torque,0.001757,0.041921,0.031367,0.998177,0.180330,108.473984,39.220979,174.773299,-0.008841,0.040978
264,"[64, 128, 256, 128]",Fx,0.001832,0.042799,0.033341,0.998130,0.200033,12.623850,28.917814,134.820481,-0.004700,0.042540
264,"[64, 128, 256, 128]",Fy,0.045154,0.212494,0.151573,0.951555,1.372967,124.306999,217.404942,1244.388975,-0.001731,0.212487
264,"[64, 128, 256, 128]",Fz,0.003429,0.058562,0.044307,0.996688,0.336823,21.865984,64.596576,308.075676,-0.008136,0.057994
264,"[64, 128, 256, 128]",Torque,0.001557,0.039459,0.030965,0.998385,0.202662,69.738319,33.761010,206.341580,0.001816,0.039417
574,"[128, 256, 256, 128, 64]",Fx,0.002356,0.048536,0.038245,0.997595,0.264244,15.056733,37.138835,135.029283,0.002367,0.048478
574,"[128, 256, 256, 128, 64]",Fy,0.044613,0.211217,0.151915,0.952136,1.490095,109.585007,244.155889,1289.341180,0.006223,0.211125
574,"[128, 256, 256, 128, 64]",Fz,0.002855,0.053431,0.041765,0.997243,0.249472,20.815939,61.338422,230.384267,0.006385,0.053049
574,"[128, 256, 256, 128, 64]",Torque,0.002163,0.046507,0.037062,0.997757,0.200351,86.824677,49.271428,196.114288,0.015381,0.043890
424,"[64, 128, 256, 128, 64]",Fx,0.002181,0.046703,0.037395,0.997773,0.177667,17.149660,41.372711,242.169487,0.009480,0.045731
424,"[64, 128, 256, 128, 64]",Fy,0.044240,0.210333,0.153401,0.952536,1.232874,97.288620,223.975262,1359.711351,0.025816,0.208742
424,"[64, 128, 256, 128, 64]",Fz,0.003494,0.059108,0.046707,0.996626,0.221113,26.968500,79.259195,387.592917,0.005617,0.058841
424,"[64, 128, 256, 128, 64]",Torque,0.002090,0.045712,0.036742,0.997833,0.146476,78.328926,53.551785,284.573969,0.009966,0.044612
87,"[128, 256, 128]",Fx,0.002218,0.047099,0.036265,0.997736,0.213748,13.905428,38.529648,161.370344,-0.011143,0.045762
87,"[128, 256, 128]",Fy,0.044926,0.211957,0.153542,0.951800,1.185044,98.687454,208.108385,1317.346309,-0.002634,0.211940
87,"[128, 256, 128]",Fz,0.003012,0.054883,0.041854,0.997091,0.308279,22.846828,69.279417,336.667455,-0.002546,0.054824
87,"[128, 256, 128]",Torque,0.001871,0.043257,0.032888,0.998059,0.199580,23.972752,41.339444,234.531469,-0.007542,0.042595
469,"[128, 256, 512, 256, 128]",Fx,0.002015,0.044893,0.035053,0.997943,0.211376,13.029403,35.427977,133.257437,0.005756,0.044523
